pin,slack
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:C,5455
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:D,5450
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un16_counter_r_0_a2:Y,4653
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_16:IPB,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_16:IPC,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_227:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_227:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_187:IPA,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_19:C,8626
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_19:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_19:IPC,8626
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[2]:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[2]:CLK,14687
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[2]:D,15340
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt[2]:Q,14687
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_11:B,-336
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_11:IPB,-336
TP_obuf[1]/U0/U_IOOUTFF:A,
TP_obuf[1]/U0/U_IOOUTFF:Y,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1MRA2[4]:A,7571
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1MRA2[4]:B,7444
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1MRA2[4]:C,7370
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1MRA2[4]:FCI,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1MRA2[4]:FCO,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNI1MRA2[4]:S,7400
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_RNIA25O1[3]:A,13787
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_RNIA25O1[3]:B,13702
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_RNIA25O1[3]:C,13611
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_RNIA25O1[3]:D,13514
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_RNIA25O1[3]:Y,13514
DMMainPorts_0/GenRamDataBus.0.IBUF_RamData_i/O:CLK,8660
DMMainPorts_0/GenRamDataBus.0.IBUF_RamData_i/O:D,-2443
DMMainPorts_0/GenRamDataBus.0.IBUF_RamData_i/O:Q,8660
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_wone_i_0_sqmuxa:A,7788
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_wone_i_0_sqmuxa:B,7706
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_wone_i_0_sqmuxa:Y,7706
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/FF_25:IPCLKn,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[6]:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[6]:CLK,7559
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[6]:D,7504
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[6]:EN,7468
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[6]:Q,7559
nCsE_obuf/U0/U_IOPAD:D,
nCsE_obuf/U0/U_IOPAD:E,
nCsE_obuf/U0/U_IOPAD:PAD,
MosiD_obuf/U0/U_IOPAD:D,
MosiD_obuf/U0/U_IOPAD:E,
MosiD_obuf/U0/U_IOPAD:PAD,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_8:C,8325
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_8:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_8:IPC,8325
DMMainPorts_0/RS433_Rx3/Uart/ClkSyncRxd/O:CLK,15284
DMMainPorts_0/RS433_Rx3/Uart/ClkSyncRxd/O:D,18465
DMMainPorts_0/RS433_Rx3/Uart/ClkSyncRxd/O:Q,15284
DMMainPorts_0/RegisterSpace/DataOut[24]:CLK,3043
DMMainPorts_0/RegisterSpace/DataOut[24]:D,5658
DMMainPorts_0/RegisterSpace/DataOut[24]:EN,4406
DMMainPorts_0/RegisterSpace/DataOut[24]:Q,3043
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_1:IPA,
FCCC_C0_0/FCCC_C0_0/GL0_INST/U0_RGB1:An,
FCCC_C0_0/FCCC_C0_0/GL0_INST/U0_RGB1:YL,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_83:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_43:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_43:IPB,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:CLK,7576
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:D,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:EN,7548
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r[9]:Q,7576
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_10:IPB,
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[11]:A,6936
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[11]:B,5708
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[11]:C,5614
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[11]:Y,5614
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_73:IPA,
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_cry[7]:B,7575
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_cry[7]:FCI,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_cry[7]:FCO,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/waddr_r_cry[7]:S,7488
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[7]:A,7721
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[7]:B,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/update.count_o_3[7]:Y,7690
DMMainPorts_0/RegisterSpace/ReadUart3:CLK,7788
DMMainPorts_0/RegisterSpace/ReadUart3:D,3592
DMMainPorts_0/RegisterSpace/ReadUart3:EN,8539
DMMainPorts_0/RegisterSpace/ReadUart3:Q,7788
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_s[9]:B,7576
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_s[9]:FCI,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_s[9]:S,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_35:IPB,
FCCC_C0_0/FCCC_C0_0/GL1_INST/U0_RGB1:An,
FCCC_C0_0/FCCC_C0_0/GL1_INST/U0_RGB1:YL,
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[31]:A,5695
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[31]:B,7710
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[31]:C,6503
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv[31]:Y,5695
DMMainPorts_0/RS433_Rx3/UartFifo/Last_wone_i_0_sqmuxa:A,7795
DMMainPorts_0/RS433_Rx3/UartFifo/Last_wone_i_0_sqmuxa:B,7706
DMMainPorts_0/RS433_Rx3/UartFifo/Last_wone_i_0_sqmuxa:Y,7706
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt_RNO_0[3]:A,16430
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt_RNO_0[3]:B,16346
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt_RNO_0[3]:C,14237
DMMainPorts_0/RS433_Rx3/Uart/Uart/samplecnt_RNO_0[3]:Y,14237
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_0:A,-4436
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_0:B,15653
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_0:C,-3328
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_0:D,-3589
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_0:FCI,
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_0:FCO,
DMMainPorts_0/RS433_Tx3/UartTxUart/TxD_2_7_2_wmux_0:Y,-4436
DMMainPorts_0/BootupReset/ClkDiv_s[9]:B,7576
DMMainPorts_0/BootupReset/ClkDiv_s[9]:FCI,7456
DMMainPorts_0/BootupReset/ClkDiv_s[9]:S,7456
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_rone_i_0_sqmuxa:A,7781
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_rone_i_0_sqmuxa:B,7706
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_rone_i_0_sqmuxa:Y,7706
DMMainPorts_0/RS433_Rx3/ClkSyncWrite/Temp1:CLK,8660
DMMainPorts_0/RS433_Rx3/ClkSyncWrite/Temp1:D,1169
DMMainPorts_0/RS433_Rx3/ClkSyncWrite/Temp1:Q,8660
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/FF_8:IPENn,
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[3]:ALn,6888
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[3]:CLK,6319
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[3]:D,6318
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[3]:Q,6319
DMMainPorts_0/GenRamDataBus.27.IBUF_RamData_i/O:CLK,8660
DMMainPorts_0/GenRamDataBus.27.IBUF_RamData_i/O:D,-2667
DMMainPorts_0/GenRamDataBus.27.IBUF_RamData_i/O:Q,8660
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_10:IPB,
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_10[0]:A,16384
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_10[0]:B,15422
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_10[0]:C,15277
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_10[0]:D,14281
DMMainPorts_0/RS433_Rx3/Uart/Uart/bitpos_10[0]:Y,14281
DMMainPorts_0/GenRamAddrBus.4.IBUF_RamAddr_i/O:CLK,4629
DMMainPorts_0/GenRamAddrBus.4.IBUF_RamAddr_i/O:D,-2473
DMMainPorts_0/GenRamAddrBus.4.IBUF_RamAddr_i/O:Q,4629
DMMainPorts_0/GenRamAddrBus.13.IBUF_RamAddr_i/O:CLK,3943
DMMainPorts_0/GenRamAddrBus.13.IBUF_RamAddr_i/O:D,-2486
DMMainPorts_0/GenRamAddrBus.13.IBUF_RamAddr_i/O:Q,3943
DMMainPorts_0/Uart3TxBitClockDiv/div_i_RNID38D/U0_RGB1:An,
DMMainPorts_0/Uart3TxBitClockDiv/div_i_RNID38D/U0_RGB1:YL,
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_1_0[0]:A,-4513
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_1_0[0]:B,-4544
Ux2FPGA_sb_0/CoreAPB3_0/iPSELS_1_0[0]:Y,-4544
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_wone_i:ALn,5851
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_wone_i:CLK,7706
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_wone_i:D,8647
DMMainPorts_0/RS433_Tx3/UartTxFifo/Last_wone_i:Q,7706
DMMainPorts_0/RegisterSpace/DataOut[27]:CLK,2992
DMMainPorts_0/RegisterSpace/DataOut[27]:D,5394
DMMainPorts_0/RegisterSpace/DataOut[27]:EN,4406
DMMainPorts_0/RegisterSpace/DataOut[27]:Q,2992
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUP4A4[9]:A,7605
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUP4A4[9]:B,7509
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUP4A4[9]:C,7425
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUP4A4[9]:FCI,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUP4A4[9]:FCO,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIUP4A4[9]:S,7325
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_24:IPA,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[6]:B,7559
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[6]:FCI,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[6]:FCO,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r_cry[6]:S,7504
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_0:A,5469
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_0:B,5418
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_0:C,5320
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_0:D,5237
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_0:Y,5237
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_140:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIF58O[0]:A,7507
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIF58O[0]:B,7380
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIF58O[0]:C,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIF58O[0]:FCI,7314
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIF58O[0]:FCO,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIF58O[0]:S,7425
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIBO6U1[3]:A,7555
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIBO6U1[3]:B,7428
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIBO6U1[3]:C,7355
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIBO6U1[3]:FCI,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIBO6U1[3]:FCO,7310
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r_RNIBO6U1[3]:S,7415
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_89:IPB,
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[10]:A,6936
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[10]:B,5708
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[10]:C,5614
DMMainPorts_0/RegisterSpace/un1_serialnumber_1_iv_0[10]:Y,5614
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_53:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_53:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_49:IPA,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[1]:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[1]:CLK,5421
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[1]:D,7425
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[1]:EN,6407
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/counter_r[1]:Q,5421
nCsA_obuf/U0/U_IOOUTFF:A,
nCsA_obuf/U0/U_IOOUTFF:Y,
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_7_FCINST1:CO,6274
DMMainPorts_0/Uart3BitClockDiv/op_lt.op_lt.clkdiv16_cry_7_FCINST1:FCI,6274
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_26:C,8599
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_26:IPB,
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_26:IPC,8599
DMMainPorts_0/GenRamAddrBus.12.IBUF_RamAddr_i/O:CLK,3849
DMMainPorts_0/GenRamAddrBus.12.IBUF_RamAddr_i/O:D,-2451
DMMainPorts_0/GenRamAddrBus.12.IBUF_RamAddr_i/O:Q,3849
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_79:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_79:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_173:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_173:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_116:IPB,
nCsD_obuf/U0/U_IOENFF:A,
nCsD_obuf/U0/U_IOENFF:Y,
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[1]:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[1]:CLK,18465
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[1]:D,18385
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[1]:EN,14162
DMMainPorts_0/RS433_Rx3/Uart/Uart/RReg[1]:Q,18465
DMMainPorts_0/RS433_Rx3/UartFifo/Last_wone_i:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/Last_wone_i:CLK,7706
DMMainPorts_0/RS433_Rx3/UartFifo/Last_wone_i:D,8654
DMMainPorts_0/RS433_Rx3/UartFifo/Last_wone_i:Q,7706
DMMainPorts_0/RegisterSpace/Uart3OE_i:CLK,6851
DMMainPorts_0/RegisterSpace/Uart3OE_i:D,8660
DMMainPorts_0/RegisterSpace/Uart3OE_i:EN,5362
DMMainPorts_0/RegisterSpace/Uart3OE_i:Q,6851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[9]:CLK,6631
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[9]:D,7690
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[9]:EN,7589
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/count_o[9]:Q,6631
DMMainPorts_0/RS433_Tx3/NextState[0]:ALn,5851
DMMainPorts_0/RS433_Tx3/NextState[0]:CLK,8660
DMMainPorts_0/RS433_Tx3/NextState[0]:D,7722
DMMainPorts_0/RS433_Tx3/NextState[0]:EN,6503
DMMainPorts_0/RS433_Tx3/NextState[0]:Q,8660
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[6]:ALn,6888
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[6]:CLK,6364
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[6]:D,6274
DMMainPorts_0/Uart3BitClockDiv/ClkDiv[6]:Q,6364
DMMainPorts_0/RegisterSpace/un1_address_1_0_a2_0_a2:A,5678
DMMainPorts_0/RegisterSpace/un1_address_1_0_a2_0_a2:B,5587
DMMainPorts_0/RegisterSpace/un1_address_1_0_a2_0_a2:C,5529
DMMainPorts_0/RegisterSpace/un1_address_1_0_a2_0_a2:Y,5529
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_117:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_117:IPB,
DMMainPorts_0/RegisterSpace/DataOut[2]:CLK,3040
DMMainPorts_0/RegisterSpace/DataOut[2]:D,3723
DMMainPorts_0/RegisterSpace/DataOut[2]:EN,4406
DMMainPorts_0/RegisterSpace/DataOut[2]:Q,3040
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:B,8482
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:C,8605
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:IPB,8482
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:IPC,8605
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_0[24]:A,5773
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_0[24]:B,5658
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_0[24]:C,6813
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_0[24]:D,6716
DMMainPorts_0/RegisterSpace/un1_serialnumber_0_iv_0[24]:Y,5658
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:A,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPA,
Ux2FPGA_sb_0/CCC_0/CCC_INST/IP_INTERFACE_0:IPB,
DMMainPorts_0/RegisterSpace/un1_address_inv:A,4629
DMMainPorts_0/RegisterSpace/un1_address_inv:B,4566
DMMainPorts_0/RegisterSpace/un1_address_inv:C,4531
DMMainPorts_0/RegisterSpace/un1_address_inv:Y,4531
DMMainPorts_0/RS433_Tx3/UartTxFifo/DMMainPorts_0_RamBusDataOut_m[31]:A,-363
DMMainPorts_0/RS433_Tx3/UartTxFifo/DMMainPorts_0_RamBusDataOut_m[31]:B,2941
DMMainPorts_0/RS433_Tx3/UartTxFifo/DMMainPorts_0_RamBusDataOut_m[31]:Y,-363
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[5]:ALn,3539
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[5]:CLK,1001
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[5]:D,18465
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[5]:EN,16163
DMMainPorts_0/RS433_Rx3/Uart/Uart/DataO[5]:Q,1001
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[6]:B,7559
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[6]:FCI,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[6]:FCO,7456
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/waddr_r_cry[6]:S,7504
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPC,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_205:IPA,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_205:IPB,
Ux2FPGA_sb_0/Ux2FPGA_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_205:IPC,
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt[3]:ALn,-201
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt[3]:CLK,14626
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt[3]:D,15284
DMMainPorts_0/RS433_Tx3/UartTxUart/BitCnt[3]:Q,14626
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_4:A,4005
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_4:B,3950
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_4:C,3875
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_4:D,2900
DMMainPorts_0/RegisterSpace/un1_rst_1_i_a3_4:Y,2900
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[5]:ALn,5851
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[5]:CLK,7543
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[5]:D,7520
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[5]:EN,7468
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[5]:Q,7543
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:A,5820
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:B,5771
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:C,5696
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:D,5602
DMMainPorts_0/RS433_Tx3/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:Y,5602
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[4]:A,-293
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[4]:B,3005
DMMainPorts_0/RS433_Rx3/UartFifo/fifo_i/DMMainPorts_0_RamBusDataOut_m[4]:Y,-293
DMMainPorts_0/RegisterSpace/WriteUart3:CLK,7703
DMMainPorts_0/RegisterSpace/WriteUart3:D,3715
