pin,slack
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:B,8249
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:C,8393
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:IPB,8249
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_17:IPC,8393
Main_0/UartUsbTxBitClockDiv/ClkDiv_Z[2]:ALn,
Main_0/UartUsbTxBitClockDiv/ClkDiv_Z[2]:CLK,
Main_0/UartUsbTxBitClockDiv/ClkDiv_Z[2]:D,
Main_0/UartUsbTxBitClockDiv/ClkDiv_Z[2]:Q,
Main_0/Uart1TxBitClockDiv/ClkDiv_Z[2]:ALn,
Main_0/Uart1TxBitClockDiv/ClkDiv_Z[2]:CLK,
Main_0/Uart1TxBitClockDiv/ClkDiv_Z[2]:D,
Main_0/Uart1TxBitClockDiv/ClkDiv_Z[2]:Q,
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_1[19]:A,4761
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_1[19]:B,5716
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_1[19]:C,2324
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_1[19]:D,3338
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_1[19]:Y,2324
Main_0/RS433_Rx3/Uart/Uart/un1_bitpos_1_1.CO0_m1_0_a2:A,
Main_0/RS433_Rx3/Uart/Uart/un1_bitpos_1_1.CO0_m1_0_a2:B,
Main_0/RS433_Rx3/Uart/Uart/un1_bitpos_1_1.CO0_m1_0_a2:C,
Main_0/RS433_Rx3/Uart/Uart/un1_bitpos_1_1.CO0_m1_0_a2:Y,
Main_0/RegisterSpace/un1_serialnumber_1_iv_23[4]:A,3884
Main_0/RegisterSpace/un1_serialnumber_1_iv_23[4]:B,3833
Main_0/RegisterSpace/un1_serialnumber_1_iv_23[4]:C,611
Main_0/RegisterSpace/un1_serialnumber_1_iv_23[4]:D,626
Main_0/RegisterSpace/un1_serialnumber_1_iv_23[4]:Y,611
Main_0/RxdUsb_RxUsb/Uart/Uart/DataO_0_sqmuxa:A,
Main_0/RxdUsb_RxUsb/Uart/Uart/DataO_0_sqmuxa:B,
Main_0/RxdUsb_RxUsb/Uart/Uart/DataO_0_sqmuxa:C,
Main_0/RxdUsb_RxUsb/Uart/Uart/DataO_0_sqmuxa:Y,
Main_0/RegisterSpace/un1_serialnumber_1_iv_26[13]:A,3883
Main_0/RegisterSpace/un1_serialnumber_1_iv_26[13]:B,3783
Main_0/RegisterSpace/un1_serialnumber_1_iv_26[13]:C,640
Main_0/RegisterSpace/un1_serialnumber_1_iv_26[13]:D,349
Main_0/RegisterSpace/un1_serialnumber_1_iv_26[13]:Y,349
Main_0/RxdGps_RxGps/UartFifo/fifo_i/full_r:ALn,6096
Main_0/RxdGps_RxGps/UartFifo/fifo_i/full_r:CLK,3465
Main_0/RxdGps_RxGps/UartFifo/fifo_i/full_r:D,3759
Main_0/RxdGps_RxGps/UartFifo/fifo_i/full_r:Q,3465
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[4]:CLK,7289
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[4]:D,4772
Main_0/RS422_Tx1/UartTxFifo/fifo_i/ram_ram_0_0_OLDA[4]:Q,7289
Main_0/RS422_Tx0/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:B,8241
Main_0/RS422_Tx0/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:C,8412
Main_0/RS422_Tx0/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:IPB,8241
Main_0/RS422_Tx0/UartTxFifo/fifo_i/ram_ram_0_0/CFG_25:IPC,8412
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/ram_ram_0_0/CFG_35:IPB,
Main_0/RS422_Rx2/UartFifo/fifo_i/count_o[3]:CLK,3959
Main_0/RS422_Rx2/UartFifo/fifo_i/count_o[3]:D,7278
Main_0/RS422_Rx2/UartFifo/fifo_i/count_o[3]:EN,6190
Main_0/RS422_Rx2/UartFifo/fifo_i/count_o[3]:Q,3959
Main_0/RegisterSpace/un1_serialnumber_1_iv_0[26]:A,3045
Main_0/RegisterSpace/un1_serialnumber_1_iv_0[26]:B,3201
Main_0/RegisterSpace/un1_serialnumber_1_iv_0[26]:C,6279
Main_0/RegisterSpace/un1_serialnumber_1_iv_0[26]:D,6164
Main_0/RegisterSpace/un1_serialnumber_1_iv_0[26]:Y,3045
Main_0/PosDetA1OnStep[0]:CLK,3987
Main_0/PosDetA1OnStep[0]:D,8069
Main_0/PosDetA1OnStep[0]:EN,2494
Main_0/PosDetA1OnStep[0]:Q,3987
Main_0/PosDetA1OnStep[0]:SLn,3418
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[3]:ALn,6096
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[3]:CLK,4581
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[3]:D,6995
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[3]:EN,5807
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/counter_r[3]:Q,4581
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0/CFG_34:IPB,
Main_0/RegisterSpace/un1_serialnumber_0_iv_38_RNO[11]:A,750
Main_0/RegisterSpace/un1_serialnumber_0_iv_38_RNO[11]:B,3979
Main_0/RegisterSpace/un1_serialnumber_0_iv_38_RNO[11]:Y,750
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/count_o[6]:CLK,4803
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/count_o[6]:D,7278
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/count_o[6]:EN,6190
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/count_o[6]:Q,4803
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/full_r_RNO:A,5186
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/full_r_RNO:B,7312
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/full_r_RNO:C,3759
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/full_r_RNO:D,4581
Main_0/RxdUsb_RxUsb/UartFifo/fifo_i/full_r_RNO:Y,3759
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_172:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_172:IPB,
TP3_obuf/U0/U_IOOUTFF:A,
TP3_obuf/U0/U_IOOUTFF:Y,
Main_0/PosDetA1OnStep[5]:CLK,3877
Main_0/PosDetA1OnStep[5]:D,8069
Main_0/PosDetA1OnStep[5]:EN,2494
Main_0/PosDetA1OnStep[5]:Q,3877
Main_0/PosDetA1OnStep[5]:SLn,3418
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0/CFG_11:IPB,
Main_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_s_257:B,7039
Main_0/RS433_Tx3/UartTxFifo/fifo_i/raddr_r_s_257:FCO,7039
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0/CFG_18:C,8472
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0/CFG_18:IPB,
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/ram_ram_0_0/CFG_18:IPC,8472
Main_0/RS422_Rx2/UartFifo/fifo_i/count_o_RNO[5]:A,7278
Main_0/RS422_Rx2/UartFifo/fifo_i/count_o_RNO[5]:B,7325
Main_0/RS422_Rx2/UartFifo/fifo_i/count_o_RNO[5]:Y,7278
Main_0/PosDetA0OnStep[12]:CLK,3602
Main_0/PosDetA0OnStep[12]:D,8069
Main_0/PosDetA0OnStep[12]:EN,2494
Main_0/PosDetA0OnStep[12]:Q,3602
Main_0/PosDetA0OnStep[12]:SLn,3418
Main_0/GenRamAddrBus.8.IBUF_RamAddr_i/O:CLK,-950
Main_0/GenRamAddrBus.8.IBUF_RamAddr_i/O:D,3488
Main_0/GenRamAddrBus.8.IBUF_RamAddr_i/O:Q,-950
Main_0/ads1258/Readback[3]:CLK,6270
Main_0/ads1258/Readback[3]:D,8459
Main_0/ads1258/Readback[3]:EN,5799
Main_0/ads1258/Readback[3]:Q,6270
Main_0/RegisterSpace/WriteAck_RNINCNP:A,9161
Main_0/RegisterSpace/WriteAck_RNINCNP:B,9061
Main_0/RegisterSpace/WriteAck_RNINCNP:C,2024
Main_0/RegisterSpace/WriteAck_RNINCNP:Y,2024
Main_0/RegisterSpace/WriteAckce:A,5054
Main_0/RegisterSpace/WriteAckce:B,5884
Main_0/RegisterSpace/WriteAckce:Y,5054
Main_0/RegisterSpace/un1_serialnumber_0_iv_22[3]:A,2804
Main_0/RegisterSpace/un1_serialnumber_0_iv_22[3]:B,2753
Main_0/RegisterSpace/un1_serialnumber_0_iv_22[3]:C,-372
Main_0/RegisterSpace/un1_serialnumber_0_iv_22[3]:D,-493
Main_0/RegisterSpace/un1_serialnumber_0_iv_22[3]:Y,-493
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_138:IPB,
Main_0/RxdGps_RxGps/UartFifo/fifo_i/counter_r_RNIV8O47[7]:A,7224
Main_0/RxdGps_RxGps/UartFifo/fifo_i/counter_r_RNIV8O47[7]:B,7083
Main_0/RxdGps_RxGps/UartFifo/fifo_i/counter_r_RNIV8O47[7]:C,6995
Main_0/RxdGps_RxGps/UartFifo/fifo_i/counter_r_RNIV8O47[7]:FCI,6872
Main_0/RxdGps_RxGps/UartFifo/fifo_i/counter_r_RNIV8O47[7]:FCO,6872
Main_0/RxdGps_RxGps/UartFifo/fifo_i/counter_r_RNIV8O47[7]:S,6927
Main_0/GenRamAddrBus.9.IBUF_RamAddr_i/O:CLK,-871
Main_0/GenRamAddrBus.9.IBUF_RamAddr_i/O:D,3700
Main_0/GenRamAddrBus.9.IBUF_RamAddr_i/O:Q,-871
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_21:B,8261
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_21:IPB,8261
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_21:IPC,
Main_0/RegisterSpace/PosLedsEnA_i:ALn,7217
Main_0/RegisterSpace/PosLedsEnA_i:CLK,4847
Main_0/RegisterSpace/PosLedsEnA_i:D,8365
Main_0/RegisterSpace/PosLedsEnA_i:EN,4147
Main_0/RegisterSpace/PosLedsEnA_i:Q,4847
Main_0/PosDetHomeAOnStep[15]:CLK,3804
Main_0/PosDetHomeAOnStep[15]:D,8069
Main_0/PosDetHomeAOnStep[15]:EN,2494
Main_0/PosDetHomeAOnStep[15]:Q,3804
Main_0/PosDetHomeAOnStep[15]:SLn,3418
Main_0/RegisterSpace/un1_serialnumber_0_iv_1[12]:A,3853
Main_0/RegisterSpace/un1_serialnumber_0_iv_1[12]:B,3753
Main_0/RegisterSpace/un1_serialnumber_0_iv_1[12]:C,621
Main_0/RegisterSpace/un1_serialnumber_0_iv_1[12]:D,464
Main_0/RegisterSpace/un1_serialnumber_0_iv_1[12]:Y,464
Main_0/RxdGps_RxGps/UartFifo/fifo_i/count_o[1]:CLK,3579
Main_0/RxdGps_RxGps/UartFifo/fifo_i/count_o[1]:D,7278
Main_0/RxdGps_RxGps/UartFifo/fifo_i/count_o[1]:EN,6190
Main_0/RxdGps_RxGps/UartFifo/fifo_i/count_o[1]:Q,3579
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/FF_35:IPENn,
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv_cry[2]:B,6952
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv_cry[2]:FCI,6906
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv_cry[2]:FCO,6906
Main_0/ShootThruIxnaeOneShotAMinus/ClkDiv_cry[2]:S,7172
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_12:C,8222
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_12:IPB,
Main_0/RS422_Tx2/UartTxFifo/fifo_i/ram_ram_0_0/CFG_12:IPC,8222
Main_0/UartGpsRxBitClockDiv/ClkDiv_cry[7]:B,6071
Main_0/UartGpsRxBitClockDiv/ClkDiv_cry[7]:FCI,5956
Main_0/UartGpsRxBitClockDiv/ClkDiv_cry[7]:FCO,5956
Main_0/UartGpsRxBitClockDiv/ClkDiv_cry[7]:S,5975
Main_0/RS433_Rx3/Uart/Uart/DataO[4]:ALn,
Main_0/RS433_Rx3/Uart/Uart/DataO[4]:CLK,
Main_0/RS433_Rx3/Uart/Uart/DataO[4]:D,
Main_0/RS433_Rx3/Uart/Uart/DataO[4]:EN,
Main_0/RS433_Rx3/Uart/Uart/DataO[4]:Q,
Filterwheel_sb_0/CORERESETP_0/sm1_areset_n_q1:ALn,10171
Filterwheel_sb_0/CORERESETP_0/sm1_areset_n_q1:CLK,8460
Filterwheel_sb_0/CORERESETP_0/sm1_areset_n_q1:Q,8460
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_113:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_113:IPB,
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o_RNO[2]:A,7278
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o_RNO[2]:B,7325
Main_0/RS422_Rx1/UartFifo/fifo_i/count_o_RNO[2]:Y,7278
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_100:IPA,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_100:IPB,
Main_0/UartGpsTxBitClockDiv/div_i_RNO:A,
Main_0/UartGpsTxBitClockDiv/div_i_RNO:B,
Main_0/UartGpsTxBitClockDiv/div_i_RNO:C,
Main_0/UartGpsTxBitClockDiv/div_i_RNO:D,
Main_0/UartGpsTxBitClockDiv/div_i_RNO:Y,
Main_0/RegisterSpace/un1_serialnumber_0_iv_37_RNO[11]:A,1164
Main_0/RegisterSpace/un1_serialnumber_0_iv_37_RNO[11]:B,4119
Main_0/RegisterSpace/un1_serialnumber_0_iv_37_RNO[11]:Y,1164
Main_0/RegisterSpace/un1_serialnumber_0_iv_34_1[11]:A,870
Main_0/RegisterSpace/un1_serialnumber_0_iv_34_1[11]:B,964
Main_0/RegisterSpace/un1_serialnumber_0_iv_34_1[11]:C,
Main_0/RegisterSpace/un1_serialnumber_0_iv_34_1[11]:D,3761
Main_0/RegisterSpace/un1_serialnumber_0_iv_34_1[11]:Y,870
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv_s_241:B,6906
Main_0/ShootThruIxnaeOneShotBMinus/ClkDiv_s_241:FCO,6906
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_3:IPB,
Main_0/RS433_Rx3/UartFifo/fifo_i/ram_ram_0_0/CFG_3:IPC,
Main_0/RegisterSpace/un1_serialnumber_1_iv_56_1[15]:A,5154
Main_0/RegisterSpace/un1_serialnumber_1_iv_56_1[15]:B,1940
Main_0/RegisterSpace/un1_serialnumber_1_iv_56_1[15]:C,554
Main_0/RegisterSpace/un1_serialnumber_1_iv_56_1[15]:D,503
Main_0/RegisterSpace/un1_serialnumber_1_iv_56_1[15]:Y,503
Main_0/RegisterSpace/un12_readreq_1:A,252
Main_0/RegisterSpace/un12_readreq_1:B,289
Main_0/RegisterSpace/un12_readreq_1:Y,252
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_6:A,5818
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_6:B,5759
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_6:FCI,5657
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_6:FCO,5657
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[3]:ALn,6096
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[3]:CLK,5001
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[3]:D,6987
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[3]:EN,5830
Main_0/RS433_Tx3/UartTxFifo/fifo_i/counter_r[3]:Q,5001
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[13]:B,7096
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[13]:FCI,6849
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[13]:FCO,6849
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[13]:S,6963
Main_0/RS422_Tx0/UartTxFifo/fifo_i/raddr_r_RNO[0]:A,7396
Main_0/RS422_Tx0/UartTxFifo/fifo_i/raddr_r_RNO[0]:Y,7396
Main_0/RegisterSpace/un154_readreq:A,-70
Main_0/RegisterSpace/un154_readreq:B,-576
Main_0/RegisterSpace/un154_readreq:C,-134
Main_0/RegisterSpace/un154_readreq:D,-418
Main_0/RegisterSpace/un154_readreq:Y,-576
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/FF_0:CLK,
Main_0/RS422_Rx0/UartFifo/fifo_i/ram_ram_0_0/FF_0:IPCLKn,
Main_0/RegisterSpace/un1_serialnumber_0_iv_16[3]:A,3974
Main_0/RegisterSpace/un1_serialnumber_0_iv_16[3]:B,3923
Main_0/RegisterSpace/un1_serialnumber_0_iv_16[3]:C,707
Main_0/RegisterSpace/un1_serialnumber_0_iv_16[3]:D,550
Main_0/RegisterSpace/un1_serialnumber_0_iv_16[3]:Y,550
Main_0/PosDet6AOffStep[13]:CLK,3701
Main_0/PosDet6AOffStep[13]:D,8069
Main_0/PosDet6AOffStep[13]:EN,2440
Main_0/PosDet6AOffStep[13]:Q,3701
Main_0/PosDet6AOffStep[13]:SLn,3418
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[5]:B,6952
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[5]:FCI,6849
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[5]:FCO,6849
Main_0/StepperMotor/StepOneShot/ClkDiv_cry[5]:S,7115
Main_0/ShootThruIxnaeOneShotBPlus/ClkDiv[12]:ALn,7083
Main_0/ShootThruIxnaeOneShotBPlus/ClkDiv[12]:CLK,5892
Main_0/ShootThruIxnaeOneShotBPlus/ClkDiv[12]:D,6982
Main_0/ShootThruIxnaeOneShotBPlus/ClkDiv[12]:EN,2321
Main_0/ShootThruIxnaeOneShotBPlus/ClkDiv[12]:Q,5892
LedG_obuf/U0/U_IOPAD:D,
LedG_obuf/U0/U_IOPAD:E,
LedG_obuf/U0/U_IOPAD:PAD,
Main_0/RS433_Rx3/UartFifo/fifo_i/count_o_RNO[2]:A,7278
Main_0/RS433_Rx3/UartFifo/fifo_i/count_o_RNO[2]:B,7325
Main_0/RS433_Rx3/UartFifo/fifo_i/count_o_RNO[2]:Y,7278
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_24:C,8451
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_24:IPB,
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/ram_ram_0_0/CFG_24:IPC,8451
Main_0/PosDet6BOnStep[5]:CLK,4162
Main_0/PosDet6BOnStep[5]:D,8069
Main_0/PosDet6BOnStep[5]:EN,2440
Main_0/PosDet6BOnStep[5]:Q,4162
Main_0/PosDet6BOnStep[5]:SLn,3418
Main_0/LastPosSenseB_0_sqmuxa_0_a2:A,4840
Main_0/LastPosSenseB_0_sqmuxa_0_a2:B,5530
Main_0/LastPosSenseB_0_sqmuxa_0_a2:C,7071
Main_0/LastPosSenseB_0_sqmuxa_0_a2:Y,4840
Ux1SelJmp_obuf/U0/U_IOOUTFF:A,
Ux1SelJmp_obuf/U0/U_IOOUTFF:Y,
Main_0/RS422_Tx1/NextState[1]:ALn,6096
Main_0/RS422_Tx1/NextState[1]:CLK,8459
Main_0/RS422_Tx1/NextState[1]:D,7297
Main_0/RS422_Tx1/NextState[1]:EN,5913
Main_0/RS422_Tx1/NextState[1]:Q,8459
Main_0/RS422_Tx1/UartTxFifo/fifo_i/raddr_r_s[9]:B,7181
Main_0/RS422_Tx1/UartTxFifo/fifo_i/raddr_r_s[9]:FCI,7039
Main_0/RS422_Tx1/UartTxFifo/fifo_i/raddr_r_s[9]:S,7039
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_71:IPB,
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_13:A,3503
Filterwheel_sb_0/Filterwheel_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_13:IPA,3503
Main_0/RS433_Tx3/UartTxFifo/fifo_i/ram_ram_0_0/FF_11:IPENn,
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_2:A,5742
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_2:B,5691
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_2:FCI,5657
Main_0/Uart0BitClockDiv/op_lt.op_lt.clkdiv16_cry_2:FCO,5657
Main_0/RxdGps_RxGps/Uart/Uart/RxProc.un3_enable:A,
Main_0/RxdGps_RxGps/Uart/Uart/RxProc.un3_enable:B,
Main_0/RxdGps_RxGps/Uart/Uart/RxProc.un3_enable:C,
Main_0/RxdGps_RxGps/Uart/Uart/RxProc.un3_enable:D,
Main_0/RxdGps_RxGps/Uart/Uart/RxProc.un3_enable:Y,
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/counter_r[9]:ALn,6096
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/counter_r[9]:CLK,5060
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/counter_r[9]:D,6883
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/counter_r[9]:EN,5830
Main_0/RS4UsbUsb_TxUsb/UartTxFifo/fifo_i/counter_r[9]:Q,5060
Main_0/RS422_Rx1/UartFifo/Last_wone_i:ALn,6096
Main_0/RS422_Rx1/UartFifo/Last_wone_i:CLK,7336
Main_0/RS422_Rx1/UartFifo/Last_wone_i:D,8451
Main_0/RS422_Rx1/UartFifo/Last_wone_i:Q,7336
Main_0/RS4GpsGps_TxGps/UartTxUart/BitCnt_7_f0[1]:A,
Main_0/RS4GpsGps_TxGps/UartTxUart/BitCnt_7_f0[1]:B,
Main_0/RS4GpsGps_TxGps/UartTxUart/BitCnt_7_f0[1]:C,
Main_0/RS4GpsGps_TxGps/UartTxUart/BitCnt_7_f0[1]:Y,
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:A,6103
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:B,6114
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:C,3658
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:D,5871
Main_0/RS422_Tx1/UartTxFifo/fifo_i/update.un16_counter_r_0:Y,3658
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_3[16]:A,2554
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_3[16]:B,3488
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_3[16]:C,2178
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_3[16]:D,692
Main_0/RegisterSpace/un1_serialnumber_1_iv_i_3[16]:Y,692
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[3]:ALn,6096
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[3]:CLK,5001
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[3]:D,6987
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[3]:EN,5830
Main_0/RS422_Tx1/UartTxFifo/fifo_i/counter_r[3]:Q,5001
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/counter_r_RNIM36T5[6]:A,7220
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/counter_r_RNIM36T5[6]:B,7064
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/counter_r_RNIM36T5[6]:C,6970
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/counter_r_RNIM36T5[6]:FCI,6864
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/counter_r_RNIM36T5[6]:FCO,6864
Main_0/RS4GpsGps_TxGps/UartTxFifo/fifo_i/counter_r_RNIM36T5[6]:S,6936
Main_0/RS433_Rx3/Uart/Uart/bitpos[3]:ALn,
Main_0/RS433_Rx3/Uart/Uart/bitpos[3]:CLK,
Main_0/RS433_Rx3/Uart/Uart/bitpos[3]:D,
Main_0/RS433_Rx3/Uart/Uart/bitpos[3]:Q,
Main_0/RS422_Tx0/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:A,5197
Main_0/RS422_Tx0/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:B,5140
Main_0/RS422_Tx0/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:C,5052
Main_0/RS422_Tx0/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:D,4941
Main_0/RS422_Tx0/UartTxFifo/fifo_i/update.un7_counter_r_0_a2_5:Y,4941
Main_0/PosDet3AOnStep[15]:CLK,4101
Main_0/PosDet3AOnStep[15]:D,8069
Main_0/PosDet3AOnStep[15]:EN,2440
Main_0/PosDet3AOnStep[15]:Q,4101
Main_0/PosDet3AOnStep[15]:SLn,3418
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:ALn,6096
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:CLK,7039
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:D,7396
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:EN,7056
Main_0/RS433_Rx3/UartFifo/fifo_i/raddr_r[0]:Q,7039
Main_0/RegisterSpace/Uart3ClkDivider_i[3]:ALn,7217
Main_0/RegisterSpace/Uart3ClkDivider_i[3]:CLK,3907
Main_0/RegisterSpace/Uart3ClkDivider_i[3]:D,8459
Main_0/RegisterSpace/Uart3ClkDivider_i[3]:EN,3650
Main_0/RegisterSpace/Uart3ClkDivider_i[3]:Q,3907
Main_0/PPSAccumulator/PPSAccum_i[19]:CLK,2725
Main_0/PPSAccumulator/PPSAccum_i[19]:D,6841
Main_0/PPSAccumulator/PPSAccum_i[19]:EN,4933
Main_0/PPSAccumulator/PPSAccum_i[19]:Q,2725
Main_0/PPSAccumulator/PPSAccum_i[19]:SLn,6626
Main_0/PosDet5BOnStep[4]:CLK,4097
Main_0/PosDet5BOnStep[4]:D,8069
Main_0/PosDet5BOnStep[4]:EN,2440
Main_0/PosDet5BOnStep[4]:Q,4097
Main_0/PosDet5BOnStep[4]:SLn,3418
Main_0/RegisterSpace/un1_serialnumber_0_iv_60[2]:A,729
Main_0/RegisterSpace/un1_serialnumber_0_iv_60[2]:B,462
Main_0/RegisterSpace/un1_serialnumber_0_iv_60[2]:C,6172
